sharkID,mean_depth_50,sd_depth_50,min_depth_50,max_depth_50,mean_temp_50,sd_temp_50,min_temp_50,max_temp_50,mean_DO_50,sd_DO_50,min_DO_50,max_DO_50,mean_tbf_50,sd_tbf_50,min_tbf_50,max_tbf_50,mean_p_50,sd_p_50,min_p_50,max_p_50,mean_r_50,sd_r_50,min_r_50,max_r_50,mean_odba_50,sd_odba_50,min_odba_50,max_odba_50,sum_glides_50,time_50,burst_50,mean_depth_100,sd_depth_100,min_depth_100,max_depth_100,mean_temp_100,sd_temp_100,min_temp_100,max_temp_100,mean_DO_100,sd_DO_100,min_DO_100,max_DO_100,mean_tbf_100,sd_tbf_100,min_tbf_100,max_tbf_100,mean_p_100,sd_p_100,min_p_100,max_p_100,mean_r_100,sd_r_100,min_r_100,max_r_100,mean_odba_100,sd_odba_100,min_odba_100,max_odba_100,sum_glides_100,time_100,burst_100,type
blue2,31.7166019726376,20.4771912004411,0.4,84.9,19.2969197341513,1.2263367417865,17,21.4,243.693006837935,4.61365107321348,234.384,251.58,0.394542919032047,0.073246039608972,0.176065,1.93649,5.71812602071383,5.45289446919978,-55.1741,68.736,-1.15431204912705,3.67157835155548,-36.5278,72.287,0.0319808617245654,0.0229908120263179,0.000655096,0.605297,57,18713,739,109.03125,14.4501947458451,85.1,130.8,16.3429846938776,0.28728129738416,16,17,231.39275,5.14875953355321,224.078,243.622,0.444081609333333,0.124449362062017,0.349301,0.822446,6.46849125255102,1.92977522916616,-1.49275,10.7908,3.10312690455357,1.50420373156056,-4.65428,8.64559,0.0332105342219388,0.0152131729104268,0.00510941,0.0790674,0,3782,27,ascent
blue4,32.3140795435476,22.6365559323041,0.2,84.9,19.7946686121556,1.6690852015867,16.6,21.7,249.979834165778,6.73256847795118,239.439,271.922,0.397614046284526,0.0631525629788844,0.208956,1.63168,5.71639960566659,4.85230388133489,-25.8572,42.1227,-0.316860773838319,4.70832603368355,-24.0325,20.7651,0.0263589808743476,0.0162757085043608,0.00117019,0.2396,179,20456,997,101.772664199815,9.84286949029427,85.1,122.8,16.3425069380204,0.35925240669328,15.9,17,238.077622571693,5.63821833454302,231.959,267.566,0.373960927179963,0.0361979319733576,0.294319,0.822446,6.50160586111147,2.87067143695899,-4.98052,17.6682,1.40092250868501,2.64825484479394,-4.94201,12.1867,0.0245013719426457,0.013016864030986,0.00107256,0.0897515,0,4741,45,ascent
blue5,46.9370852623457,24.5711956742998,0.2,84.9,18.7370438844021,1.74152698824875,16.1,22,249.40221961662,7.305314042235,235.148,263.688,0.376224260852329,0.0406345467810756,0.208956,1.63168,7.21166635111143,5.72819149536525,-17.0319,32.2716,-1.7291241002491,3.16216848460687,-42.4885,20.0567,0.0395933622418994,0.022737375532626,0.00167629,0.411123,218,12610,923,216.777854760072,98.3091235448878,85.1,402.8,14.8747498075443,1.20807612195602,12.9,17.5,230.390842357369,5.85556351934115,217.022,258.002,0.346502781693167,0.0716852854335173,0.247991,1.37484,7.07850822647079,4.58773909371584,-15.2212,27.4447,0.748662477779831,2.83736464355267,-12.6587,22.3766,0.0338828343798649,0.017291334938897,0.000814295,0.175274,11,13933,368,ascent
mean,36.9892555928436,22.5616476023483,0.266666666666667,84.9,19.2762107435697,1.54564964387398,16.5666666666667,21.7,247.691686873444,6.21717786446655,236.323666666667,262.396666666667,0.389460408722967,0.059011049789644,0.197992333333333,1.73328333333333,6.21539732583062,5.34446328196664,-32.6877333333333,47.7101,-1.06676564107149,3.84735762328197,-34.3496,37.7029333333333,0.0326444016136041,0.0206679653544349,0.001167192,0.418673333333333,151.333333333333,17259.6666666667,886.333333333333,142.527256319962,40.867395927009,85.1,218.8,15.8534138131474,0.618203275344487,14.9333333333333,17.1666666666667,233.287071643021,5.54751379581246,224.353,256.396666666667,0.388181772735488,0.0774441931562972,0.297203666666667,1.00657733333333,6.68286844671109,3.12939525328033,-7.23149,18.6345666666667,1.75090396367281,2.32994107330239,-7.41833,14.4029633333333,0.0305315801814831,0.0151737906267699,0.00233208833333333,0.114697633333333,3.66666666666667,7485.33333333333,146.666666666667,ascent
sd,8.62025122673372,2.04802993176768,0.115470053837925,0,0.529116398259496,0.278895141932139,0.450924975282289,0.300000000000001,3.47498074262821,1.41791501792297,2.72486703039494,10.2322967770356,0.0115652351247296,0.0166955522441899,0.018989627703916,0.17598213555169,0.862794716707119,0.447898169092641,19.9674483703685,18.8633877103239,0.710190260390681,0.787924206962965,9.4188322222025,29.9527746301296,0.00664209503347472,0.00380591614356527,0.000510603601056632,0.182965378152079,83.9900787791828,4119.9590208318,132.850793499073,64.4052427484787,49.7993063736589,0,159.39887076137,0.847547924285128,0.512110770752766,1.76162803489651,0.288675134594813,4.17887405663807,0.362026868603938,7.47229623342116,12.0524522539329,0.0503197897167991,0.0444066717036189,0.050716565354264,0.318924824598734,0.343033920802671,1.34773754350091,7.13566635334781,8.36890044768925,1.21562368698635,0.721333658688394,4.54057325025156,7.12874647305074,0.00523312100265165,0.00213750756930679,0.00240869506842571,0.0527319603950331,6.35085296108588,5604.3933064457,191.89146237739,ascent
